"date","days_old","exp_day","diversity","species_N","sample_code","treatment","treatment_code","replicate","species_counted","treatment_code_species","vol_um3","cells_ul","biov_um3_ul"
"10.12.2019",8,8,"monocultures",1,"T3","Tetraselmis","T",3,"Tetraselmis","T",229.6030644,937.5,215252.8729
"10.12.2019",8,8,"monocultures",1,"D1","Dunaliella","D",1,"Dunaliella","D",82.1127883,1377.5,113110.3659
"10.12.2019",8,8,"monocultures",1,"D2","Dunaliella","D",2,"Dunaliella","D",86.86073718,1581.25,137348.5407
"10.12.2019",8,8,"monocultures",1,"D3","Dunaliella","D",3,"Dunaliella","D",74.65307775,1370,102274.7165
"10.12.2019",8,8,"monocultures",1,"S1","Synechococcus","S",1,"Synechococcus","S",4.130463197,28300,116892.1085
"10.12.2019",8,8,"monocultures",1,"S2","Synechococcus","S",2,"Synechococcus","S",4.255285324,24475,104148.1083
"10.12.2019",8,8,"monocultures",1,"S3","Synechococcus","S",3,"Synechococcus","S",4.201871997,24250,101895.3959
"10.12.2019",8,8,"monocultures",1,"Ti1","Tisochrysis","Ti",1,"Tisochrysis","Ti",20.81711017,5900,122820.95
"10.12.2019",8,8,"monocultures",1,"Ti2","Tisochrysis","Ti",2,"Tisochrysis","Ti",25.63846188,6375,163445.1945
"10.12.2019",8,8,"monocultures",1,"Ti3","Tisochrysis","Ti",3,"Tisochrysis","Ti",24.1942828,5375,130044.2701
"10.12.2019",8,8,"pairs",2,"DA1","Dunaliella-Amphidinium","DA",1,"Dunaliella","DA_D",76.07271964,1076.25,81873.26452
"10.12.2019",8,8,"pairs",2,"DA1","Dunaliella-Amphidinium","DA",1,"Amphidinium","DA_A",409.6342613,277.5,113673.5075
"10.12.2019",8,8,"pairs",2,"DA2","Dunaliella-Amphidinium","DA",2,"Dunaliella","DA_D",84.56369454,790,66805.31869
"10.12.2019",8,8,"pairs",2,"DA2","Dunaliella-Amphidinium","DA",2,"Amphidinium","DA_A",369.7344267,183.75,67938.70091
"10.12.2019",8,8,"pairs",2,"DA3","Dunaliella-Amphidinium","DA",3,"Dunaliella","DA_D",75.51718232,717.5,54183.57832
"10.12.2019",8,8,"pairs",2,"DA3","Dunaliella-Amphidinium","DA",3,"Amphidinium","DA_A",368.0610755,206.25,75912.59682
"10.12.2019",8,8,"pairs",2,"DS1","Dunaliella-Synechococcus","DS",1,"Dunaliella","DS_D",81.71690159,426.25,34831.8293
"10.12.2019",8,8,"pairs",2,"DS1","Dunaliella-Synechococcus","DS",1,"Synechococcus","DS_S",4.981721879,19475,97019.03359
"10.12.2019",8,8,"pairs",2,"DS2","Dunaliella-Synechococcus","DS",2,"Dunaliella","DS_D",76.18188382,627.5,47804.1321
"10.12.2019",8,8,"pairs",2,"DS2","Dunaliella-Synechococcus","DS",2,"Synechococcus","DS_S",5.060486505,12225,61864.44753
"10.12.2019",8,8,"pairs",2,"DS3","Dunaliella-Synechococcus","DS",3,"Dunaliella","DS_D",90.93249511,400,36372.99804
"10.12.2019",8,8,"pairs",2,"DS3","Dunaliella-Synechococcus","DS",3,"Synechococcus","DS_S",5.012523865,12050,60400.91257
"10.12.2019",8,8,"pairs",2,"SA1","Synechococcus-Amphidinium","SA",1,"Amphidinium","SA_A",305.2150911,87.5,26706.32047
"10.12.2019",8,8,"pairs",2,"SA1","Synechococcus-Amphidinium","SA",1,"Synechococcus","SA_S",4.400590335,12425,54677.33491
"10.12.2019",8,8,"pairs",2,"SA2","Synechococcus-Amphidinium","SA",2,"Amphidinium","SA_A",374.4019937,113.75,42588.22678
"10.12.2019",8,8,"pairs",2,"SA2","Synechococcus-Amphidinium","SA",2,"Synechococcus","SA_S",4.472501328,9650,43159.63782
"10.12.2019",8,8,"pairs",2,"SA3","Synechococcus-Amphidinium","SA",3,"Amphidinium","SA_A",371.4106896,90,33426.96206
"10.12.2019",8,8,"pairs",2,"SA3","Synechococcus-Amphidinium","SA",3,"Synechococcus","SA_S",4.576739863,11425,52289.25294
"10.12.2019",8,8,"pairs",2,"TA1","Tetraselmis-Amphidinium","TA",1,"Amphidinium","TA_A",337.6747309,51.25,17305.82996
"10.12.2019",8,8,"pairs",2,"TA1","Tetraselmis-Amphidinium","TA",1,"Tetraselmis","TA_T",268.9310667,535,143878.1207
"10.12.2019",8,8,"pairs",2,"TA2","Tetraselmis-Amphidinium","TA",2,"Amphidinium","TA_A",352.199177,71.25,25094.19136
"10.12.2019",8,8,"pairs",2,"TA2","Tetraselmis-Amphidinium","TA",2,"Tetraselmis","TA_T",276.8310241,491.25,135993.2406
"10.12.2019",8,8,"pairs",2,"TA3","Tetraselmis-Amphidinium","TA",3,"Amphidinium","TA_A",320.390793,63.75,20424.91305
"10.12.2019",8,8,"pairs",2,"TA3","Tetraselmis-Amphidinium","TA",3,"Tetraselmis","TA_T",254.7537549,447.5,114002.3053
"10.12.2019",8,8,"pairs",2,"TD1","Tetraselmis_Dunaliella","TD",1,"Tetraselmis","TD_T",224.0229236,547.5,122652.5506
"10.12.2019",8,8,"pairs",2,"TD1","Tetraselmis_Dunaliella","TD",1,"Dunaliella","TD_D",71.5718182,317.5,22724.05228
"10.12.2019",8,8,"pairs",2,"TD2","Tetraselmis_Dunaliella","TD",2,"Tetraselmis","TD_T",275.1610353,517.5,142395.8357
"10.12.2019",8,8,"pairs",2,"TD2","Tetraselmis_Dunaliella","TD",2,"Dunaliella","TD_D",67.54459901,480,32421.40753
"10.12.2019",8,8,"pairs",2,"TD3","Tetraselmis_Dunaliella","TD",3,"Tetraselmis","TD_T",169.0248412,458.75,77540.14591
"10.12.2019",8,8,"pairs",2,"TD3","Tetraselmis_Dunaliella","TD",3,"Dunaliella","TD_D",64.8978029,472.5,30664.21187
"10.12.2019",8,8,"pairs",2,"TS1","Tetraselmis_Synechococcus","TS",1,"Tetraselmis","TS_T",278.766514,311.25,86766.0775
"10.12.2019",8,8,"pairs",2,"TS1","Tetraselmis_Synechococcus","TS",1,"Synechococcus","TS_S",4.86384984,7850,38181.22124
"10.12.2019",8,8,"pairs",2,"TS2","Tetraselmis_Synechococcus","TS",2,"Tetraselmis","TS_T",293.8536727,362.5,106521.9564
"10.12.2019",8,8,"pairs",2,"TS2","Tetraselmis_Synechococcus","TS",2,"Synechococcus","TS_S",4.305222165,7550,32504.42734
"10.12.2019",8,8,"pairs",2,"TS3","Tetraselmis_Synechococcus","TS",3,"Tetraselmis","TS_T",259.010264,377.5,97776.37467
"10.12.2019",8,8,"pairs",2,"TS3","Tetraselmis_Synechococcus","TS",3,"Synechococcus","TS_S",4.733210441,8375,39640.63745
"10.12.2019",8,8,"pairs",2,"TTi1","Tetraselmis_Tisochrysis","TTi",1,"Tetraselmis","TTi_T",261.3425155,877.5,229328.0573
"10.12.2019",8,8,"pairs",2,"TTi1","Tetraselmis_Tisochrysis","TTi",1,"Tisochrysis","TTi_Ti",21.64858707,850,18401.29901
"10.12.2019",8,8,"pairs",2,"TTi2","Tetraselmis_Tisochrysis","TTi",2,"Tetraselmis","TTi_T",263.2906732,665,175088.2977
"10.12.2019",8,8,"pairs",2,"TTi2","Tetraselmis_Tisochrysis","TTi",2,"Tisochrysis","TTi_Ti",16.25505802,700,11378.54061
"10.12.2019",8,8,"pairs",2,"TTi3","Tetraselmis_Tisochrysis","TTi",3,"Tetraselmis","TTi_T",266.6691889,771.25,205668.6119
"10.12.2019",8,8,"pairs",2,"TTi3","Tetraselmis_Tisochrysis","TTi",3,"Tisochrysis","TTi_Ti",16.64929291,775,12903.20201
"10.12.2019",8,8,"pairs",2,"DTi1","Dunaliella_Tisochrysis","DTi",1,"Dunaliella","DTi_D",70.19821697,653.75,45892.08435
"10.12.2019",8,8,"pairs",2,"DTi1","Dunaliella_Tisochrysis","DTi",1,"Tisochrysis","DTi_Ti",24.10264373,1925,46397.58918
"10.12.2019",8,8,"pairs",2,"DTi2","Dunaliella_Tisochrysis","DTi",2,"Dunaliella","DTi_D",63.60857658,862.5,54862.3973
"10.12.2019",8,8,"pairs",2,"DTi2","Dunaliella_Tisochrysis","DTi",2,"Tisochrysis","DTi_Ti",22.02616135,2275,50109.51706
"10.12.2019",8,8,"pairs",2,"DTi3","Dunaliella_Tisochrysis","DTi",3,"Dunaliella","DTi_D",69.94243006,748.75,52369.39451
"10.12.2019",8,8,"pairs",2,"DTi3","Dunaliella_Tisochrysis","DTi",3,"Tisochrysis","DTi_Ti",19.41362667,2075,40283.27534
"10.12.2019",8,8,"pairs",2,"ATi1","Amphidinium_Tisochrysis","ATi",1,"Amphidinium","ATi_A",337.9389607,101.25,34216.31977
"10.12.2019",8,8,"pairs",2,"ATi1","Amphidinium_Tisochrysis","ATi",1,"Tisochrysis","ATi_Ti",20.11775847,2875,57838.55559
"10.12.2019",8,8,"pairs",2,"ATi2","Amphidinium_Tisochrysis","ATi",2,"Amphidinium","ATi_A",365.9476979,85,31105.55432
"10.12.2019",8,8,"pairs",2,"ATi2","Amphidinium_Tisochrysis","ATi",2,"Tisochrysis","ATi_Ti",19.20826182,3225,61946.64437
"10.12.2019",8,8,"pairs",2,"ATi3","Amphidinium_Tisochrysis","ATi",3,"Amphidinium","ATi_A",366.1651351,156.25,57213.30236
"10.12.2019",8,8,"pairs",2,"ATi3","Amphidinium_Tisochrysis","ATi",3,"Tisochrysis","ATi_Ti",25.72589727,2400,61742.15345
"10.12.2019",8,8,"pairs",2,"TiS1","Tisochrysis_Synechococcus","TiS",1,"Tisochrysis","TiS_Ti",22.40586684,2025,45371.88035
"10.12.2019",8,8,"pairs",2,"TiS1","Tisochrysis_Synechococcus","TiS",1,"Synechococcus","TiS_S",4.675619055,10425,48743.32864
"10.12.2019",8,8,"pairs",2,"TiS2","Tisochrysis_Synechococcus","TiS",2,"Tisochrysis","TiS_Ti",25.14887542,1500,37723.31313
"10.12.2019",8,8,"pairs",2,"TiS2","Tisochrysis_Synechococcus","TiS",2,"Synechococcus","TiS_S",4.489117765,9125,40963.1996
"10.12.2019",8,8,"pairs",2,"TiS3","Tisochrysis_Synechococcus","TiS",3,"Tisochrysis","TiS_Ti",21.8981062,1925,42153.85443
"10.12.2019",8,8,"pairs",2,"TiS3","Tisochrysis_Synechococcus","TiS",3,"Synechococcus","TiS_S",4.005331802,8675,34746.25338
"10.12.2019",8,8,"communities",5,"COM1","Community","COM",1,"Amphidinium","COM_A",387.5140875,71.25,27610.37873
"10.12.2019",8,8,"communities",5,"COM1","Community","COM",1,"Tetraselmis","COM_T",284.3407931,387.5,110182.0573
"10.12.2019",8,8,"communities",5,"COM1","Community","COM",1,"Dunaliella","COM_D",76.93987258,408.75,31449.17292
"10.12.2019",8,8,"communities",5,"COM1","Community","COM",1,"Synechococcus","COM_S",4.319245929,6175,26671.34361
"10.12.2019",8,8,"communities",5,"COM1","Community","COM",1,"Tisochrysis","COM_Ti",17.78177401,525,9335.431355
"10.12.2019",8,8,"communities",5,"COM2","Community","COM",2,"Amphidinium","COM_A",352.6150238,58.75,20716.13265
"10.12.2019",8,8,"communities",5,"COM2","Community","COM",2,"Tetraselmis","COM_T",281.4389762,336.25,94633.85575
"10.12.2019",8,8,"communities",5,"COM2","Community","COM",2,"Dunaliella","COM_D",67.40578493,227.5,15334.81607
"10.12.2019",8,8,"communities",5,"COM2","Community","COM",2,"Synechococcus","COM_S",5.02064961,4900,24601.18309
"10.12.2019",8,8,"communities",5,"COM2","Community","COM",2,"Tisochrysis","COM_Ti",21.9869848,425,9344.468538
"10.12.2019",8,8,"communities",5,"COM3","Community","COM",3,"Amphidinium","COM_A",414.4044218,56.25,23310.24873
"10.12.2019",8,8,"communities",5,"COM3","Community","COM",3,"Tetraselmis","COM_T",261.42109,372.5,97379.35602
"10.12.2019",8,8,"communities",5,"COM3","Community","COM",3,"Dunaliella","COM_D",61.84330598,203.75,12600.57359
"10.12.2019",8,8,"communities",5,"COM3","Community","COM",3,"Synechococcus","COM_S",4.757131814,4500,21407.09316
"10.12.2019",8,8,"communities",5,"COM3","Community","COM",3,"Tisochrysis","COM_Ti",16.55945772,325,5381.82376
"10.12.2019",8,8,"communities",5,"COM4","Community","COM",4,"Amphidinium","COM_A",391.8067147,48.75,19100.57734
"10.12.2019",8,8,"communities",5,"COM4","Community","COM",4,"Tetraselmis","COM_T",256.8641623,292.5,75132.76747
"10.12.2019",8,8,"communities",5,"COM4","Community","COM",4,"Dunaliella","COM_D",60.34251339,163.75,9881.086568
"10.12.2019",8,8,"communities",5,"COM4","Community","COM",4,"Synechococcus","COM_S",4.63894413,4875,22614.85263
"10.12.2019",8,8,"communities",5,"COM4","Community","COM",4,"Tisochrysis","COM_Ti",18.05368589,550,9929.527242
"10.12.2019",8,8,"communities",5,"COM5","Community","COM",5,"Amphidinium","COM_A",386.2437187,87.5,33796.32538
"10.12.2019",8,8,"communities",5,"COM5","Community","COM",5,"Tetraselmis","COM_T",242.139024,471.25,114108.0151
"10.12.2019",8,8,"communities",5,"COM5","Community","COM",5,"Dunaliella","COM_D",72.86636158,248.75,18125.50744
"10.12.2019",8,8,"communities",5,"COM5","Community","COM",5,"Synechococcus","COM_S",5.666997463,4100,23234.6896
"10.12.2019",8,8,"communities",5,"COM5","Community","COM",5,"Tisochrysis","COM_Ti",20.52981185,450,9238.41533
"12.12.2019",10,10,"monocultures",1,"A1","Amphidinium","A",1,"Amphidinium","A",450.4707489,243.75,109802.245
"12.12.2019",10,10,"monocultures",1,"A2","Amphidinium","A",2,"Amphidinium","A",469.248504,231.25,108513.7166
"12.12.2019",10,10,"monocultures",1,"A3","Amphidinium","A",3,"Amphidinium","A",442.7141136,216.25,95736.92707
"12.12.2019",10,10,"monocultures",1,"T1","Tetraselmis","T",1,"Tetraselmis","T",295.9845492,746.25,220878.4698
"12.12.2019",10,10,"monocultures",1,"T2","Tetraselmis","T",2,"Tetraselmis","T",306.1307856,750,229598.0892
"12.12.2019",10,10,"monocultures",1,"T3","Tetraselmis","T",3,"Tetraselmis","T",282.5114557,796.25,224949.7466
"12.12.2019",10,10,"monocultures",1,"D1","Dunaliella","D",1,"Dunaliella","D",90.36217838,1455,131476.9695
"12.12.2019",10,10,"monocultures",1,"D2","Dunaliella","D",2,"Dunaliella","D",92.37825246,1342.5,124017.8039
"12.12.2019",10,10,"monocultures",1,"D3","Dunaliella","D",3,"Dunaliella","D",90.19046866,1145,103268.0866
"12.12.2019",10,10,"monocultures",1,"S1","Synechococcus","S",1,"Synechococcus","S",4.111199358,22925,94249.24527
"12.12.2019",10,10,"monocultures",1,"S2","Synechococcus","S",2,"Synechococcus","S",4.954140711,27200,134752.6274
"12.12.2019",10,10,"monocultures",1,"S3","Synechococcus","S",3,"Synechococcus","S",4.575660232,27425,125487.4819
"12.12.2019",10,10,"monocultures",1,"Ti1","Tisochrysis","Ti",1,"Tisochrysis","Ti",25.18322198,6925,174393.8122
"12.12.2019",10,10,"monocultures",1,"Ti2","Tisochrysis","Ti",2,"Tisochrysis","Ti",25.95938159,6850,177821.7639
"12.12.2019",10,10,"monocultures",1,"Ti3","Tisochrysis","Ti",3,"Tisochrysis","Ti",21.45813005,6800,145915.2843
"12.12.2019",10,10,"pairs",2,"DA1","Dunaliella-Amphidinium","DA",1,"Dunaliella","DA_D",64.37482772,880,56649.84839
"12.12.2019",10,10,"pairs",2,"DA1","Dunaliella-Amphidinium","DA",1,"Amphidinium","DA_A",353.0594553,211.25,74583.80992
"12.12.2019",10,10,"pairs",2,"DA2","Dunaliella-Amphidinium","DA",2,"Dunaliella","DA_D",74.85912558,757.5,56705.78763
"12.12.2019",10,10,"pairs",2,"DA2","Dunaliella-Amphidinium","DA",2,"Amphidinium","DA_A",376.0324211,207.5,78026.72737
"12.12.2019",10,10,"pairs",2,"DA3","Dunaliella-Amphidinium","DA",3,"Dunaliella","DA_D",63.91256962,823.75,52647.97923
"12.12.2019",10,10,"pairs",2,"DA3","Dunaliella-Amphidinium","DA",3,"Amphidinium","DA_A",365.1470773,201.25,73485.84931
"12.12.2019",10,10,"pairs",2,"DS1","Dunaliella-Synechococcus","DS",1,"Dunaliella","DS_D",71.77563884,407.5,29248.57283
"12.12.2019",10,10,"pairs",2,"DS1","Dunaliella-Synechococcus","DS",1,"Synechococcus","DS_S",4.49350048,21900,98407.66051
"12.12.2019",10,10,"pairs",2,"DS2","Dunaliella-Synechococcus","DS",2,"Dunaliella","DS_D",79.5683502,477.5,37993.88722
"12.12.2019",10,10,"pairs",2,"DS2","Dunaliella-Synechococcus","DS",2,"Synechococcus","DS_S",4.578124372,21800,99803.11131
"12.12.2019",10,10,"pairs",2,"DS3","Dunaliella-Synechococcus","DS",3,"Dunaliella","DS_D",69.49944308,425,29537.26331
"12.12.2019",10,10,"pairs",2,"DS3","Dunaliella-Synechococcus","DS",3,"Synechococcus","DS_S",4.757802118,21800,103720.0862
"12.12.2019",10,10,"pairs",2,"SA1","Synechococcus-Amphidinium","SA",1,"Amphidinium","SA_A",320.9780561,157.5,50554.04384
"12.12.2019",10,10,"pairs",2,"SA1","Synechococcus-Amphidinium","SA",1,"Synechococcus","SA_S",4.535836209,17500,79377.13366
"12.12.2019",10,10,"pairs",2,"SA2","Synechococcus-Amphidinium","SA",2,"Amphidinium","SA_A",379.7135557,161.25,61228.81086
"12.12.2019",10,10,"pairs",2,"SA2","Synechococcus-Amphidinium","SA",2,"Synechococcus","SA_S",4.347839301,16375,71195.86855
"12.12.2019",10,10,"pairs",2,"SA3","Synechococcus-Amphidinium","SA",3,"Amphidinium","SA_A",385.9060409,128.75,49685.40277
"12.12.2019",10,10,"pairs",2,"SA3","Synechococcus-Amphidinium","SA",3,"Synechococcus","SA_S",4.363568586,17125,74726.11204
"12.12.2019",10,10,"pairs",2,"TA1","Tetraselmis-Amphidinium","TA",1,"Amphidinium","TA_A",326.5329969,90,29387.96972
"12.12.2019",10,10,"pairs",2,"TA1","Tetraselmis-Amphidinium","TA",1,"Tetraselmis","TA_T",203.0158446,537.5,109121.0165
"12.12.2019",10,10,"pairs",2,"TA2","Tetraselmis-Amphidinium","TA",2,"Amphidinium","TA_A",362.0048951,63.75,23077.81206
"12.12.2019",10,10,"pairs",2,"TA2","Tetraselmis-Amphidinium","TA",2,"Tetraselmis","TA_T",185.5407671,471.25,87436.08647
"12.12.2019",10,10,"pairs",2,"TA3","Tetraselmis-Amphidinium","TA",3,"Amphidinium","TA_A",311.7116857,103.75,32340.08739
"12.12.2019",10,10,"pairs",2,"TA3","Tetraselmis-Amphidinium","TA",3,"Tetraselmis","TA_T",155.3485197,583.75,90684.69835
"12.12.2019",10,10,"pairs",2,"TD1","Tetraselmis_Dunaliella","TD",1,"Tetraselmis","TD_T",261.9442904,511.25,133919.0185
"12.12.2019",10,10,"pairs",2,"TD1","Tetraselmis_Dunaliella","TD",1,"Dunaliella","TD_D",51.72674472,293.75,15194.73126
"12.12.2019",10,10,"pairs",2,"TD2","Tetraselmis_Dunaliella","TD",2,"Tetraselmis","TD_T",261.9308092,551.25,144389.3586
"12.12.2019",10,10,"pairs",2,"TD2","Tetraselmis_Dunaliella","TD",2,"Dunaliella","TD_D",53.93722616,468.75,25283.07476
"12.12.2019",10,10,"pairs",2,"TD3","Tetraselmis_Dunaliella","TD",3,"Tetraselmis","TD_T",255.5793926,523.75,133859.7069
"12.12.2019",10,10,"pairs",2,"TD3","Tetraselmis_Dunaliella","TD",3,"Dunaliella","TD_D",57.52372729,390,22434.25364
"12.12.2019",10,10,"pairs",2,"TS1","Tetraselmis_Synechococcus","TS",1,"Tetraselmis","TS_T",265.186831,365,96793.19332
"12.12.2019",10,10,"pairs",2,"TS1","Tetraselmis_Synechococcus","TS",1,"Synechococcus","TS_S",4.763055338,11075,52750.83787
"12.12.2019",10,10,"pairs",2,"TS2","Tetraselmis_Synechococcus","TS",2,"Tetraselmis","TS_T",272.7391097,470,128187.3815
"12.12.2019",10,10,"pairs",2,"TS2","Tetraselmis_Synechococcus","TS",2,"Synechococcus","TS_S",4.485618886,9775,43846.92461
"12.12.2019",10,10,"pairs",2,"TS3","Tetraselmis_Synechococcus","TS",3,"Tetraselmis","TS_T",255.3386398,372.5,95113.64332
"12.12.2019",10,10,"pairs",2,"TS3","Tetraselmis_Synechococcus","TS",3,"Synechococcus","TS_S",4.094883623,13200,54052.46382
"12.12.2019",10,10,"pairs",2,"TTi1","Tetraselmis_Tisochrysis","TTi",1,"Tetraselmis","TTi_T",242.0090403,716.25,173338.9751
"12.12.2019",10,10,"pairs",2,"TTi1","Tetraselmis_Tisochrysis","TTi",1,"Tisochrysis","TTi_Ti",19.35014497,500,9675.072484
"12.12.2019",10,10,"pairs",2,"TTi2","Tetraselmis_Tisochrysis","TTi",2,"Tetraselmis","TTi_T",279.8715923,601.25,168272.7948
"12.12.2019",10,10,"pairs",2,"TTi2","Tetraselmis_Tisochrysis","TTi",2,"Tisochrysis","TTi_Ti",22.50117171,475,10688.05656
"12.12.2019",10,10,"pairs",2,"TTi3","Tetraselmis_Tisochrysis","TTi",3,"Tetraselmis","TTi_T",263.5238716,643.75,169643.4924
"12.12.2019",10,10,"pairs",2,"TTi3","Tetraselmis_Tisochrysis","TTi",3,"Tisochrysis","TTi_Ti",20.26065091,425,8610.776637
"12.12.2019",10,10,"pairs",2,"DTi1","Dunaliella_Tisochrysis","DTi",1,"Dunaliella","DTi_D",58.47489767,970,56720.65074
"12.12.2019",10,10,"pairs",2,"DTi1","Dunaliella_Tisochrysis","DTi",1,"Tisochrysis","DTi_Ti",19.00351545,2575,48934.05229
"12.12.2019",10,10,"pairs",2,"DTi2","Dunaliella_Tisochrysis","DTi",2,"Dunaliella","DTi_D",63.04885458,831.25,52409.36037
"12.12.2019",10,10,"pairs",2,"DTi2","Dunaliella_Tisochrysis","DTi",2,"Tisochrysis","DTi_Ti",20.96339667,2425,50836.23692
"12.12.2019",10,10,"pairs",2,"DTi3","Dunaliella_Tisochrysis","DTi",3,"Dunaliella","DTi_D",62.61533619,998.75,62537.06702
"12.12.2019",10,10,"pairs",2,"DTi3","Dunaliella_Tisochrysis","DTi",3,"Tisochrysis","DTi_Ti",23.43278961,2650,62096.89247
"12.12.2019",10,10,"pairs",2,"ATi1","Amphidinium_Tisochrysis","ATi",1,"Amphidinium","ATi_A",358.325769,273.75,98091.67926
"12.12.2019",10,10,"pairs",2,"ATi1","Amphidinium_Tisochrysis","ATi",1,"Tisochrysis","ATi_Ti",23.57913873,4400,103748.2104
"12.12.2019",10,10,"pairs",2,"ATi2","Amphidinium_Tisochrysis","ATi",2,"Amphidinium","ATi_A",327.0308287,207.5,67858.89696
"12.12.2019",10,10,"pairs",2,"ATi2","Amphidinium_Tisochrysis","ATi",2,"Tisochrysis","ATi_Ti",20.07065189,3675,73759.64571
"12.12.2019",10,10,"pairs",2,"ATi3","Amphidinium_Tisochrysis","ATi",3,"Amphidinium","ATi_A",339.0822429,212.5,72054.97661
"12.12.2019",10,10,"pairs",2,"ATi3","Amphidinium_Tisochrysis","ATi",3,"Tisochrysis","ATi_Ti",22.20983932,3200,71071.48584
"12.12.2019",10,10,"pairs",2,"TiS1","Tisochrysis_Synechococcus","TiS",1,"Tisochrysis","TiS_Ti",22.42438529,2725,61106.44992
"12.12.2019",10,10,"pairs",2,"TiS1","Tisochrysis_Synechococcus","TiS",1,"Synechococcus","TiS_S",3.902293866,27775,108386.2121
"12.12.2019",10,10,"pairs",2,"TiS2","Tisochrysis_Synechococcus","TiS",2,"Tisochrysis","TiS_Ti",20.11506325,1975,39727.24991
"12.12.2019",10,10,"pairs",2,"TiS2","Tisochrysis_Synechococcus","TiS",2,"Synechococcus","TiS_S",4.243784208,25350,107579.9297
"12.12.2019",10,10,"pairs",2,"TiS3","Tisochrysis_Synechococcus","TiS",3,"Tisochrysis","TiS_Ti",21.86369466,2650,57938.79086
"12.12.2019",10,10,"pairs",2,"TiS3","Tisochrysis_Synechococcus","TiS",3,"Synechococcus","TiS_S",4.043131718,24075,97338.39611
"12.12.2019",10,10,"communities",5,"COM1","Community","COM",1,"Amphidinium","COM_A",322.8566394,73.75,23810.67716
"12.12.2019",10,10,"communities",5,"COM1","Community","COM",1,"Tetraselmis","COM_T",275.503678,405,111578.9896
"12.12.2019",10,10,"communities",5,"COM1","Community","COM",1,"Dunaliella","COM_D",62.97263101,351.25,22119.13664
"12.12.2019",10,10,"communities",5,"COM1","Community","COM",1,"Synechococcus","COM_S",4.265067087,5650,24097.62904
"12.12.2019",10,10,"communities",5,"COM1","Community","COM",1,"Tisochrysis","COM_Ti",20.62756148,450,9282.402668
"12.12.2019",10,10,"communities",5,"COM2","Community","COM",2,"Amphidinium","COM_A",433.039921,53.75,23275.89576
"12.12.2019",10,10,"communities",5,"COM2","Community","COM",2,"Tetraselmis","COM_T",310.4112074,311.25,96615.4883
"12.12.2019",10,10,"communities",5,"COM2","Community","COM",2,"Dunaliella","COM_D",65.45836381,231.25,15137.24663
"12.12.2019",10,10,"communities",5,"COM2","Community","COM",2,"Synechococcus","COM_S",4.88553928,3675,17954.35685
"12.12.2019",10,10,"communities",5,"COM2","Community","COM",2,"Tisochrysis","COM_Ti",20.42969327,300,6128.90798
"12.12.2019",10,10,"communities",5,"COM3","Community","COM",3,"Amphidinium","COM_A",323.1842005,63.75,20602.99278
"12.12.2019",10,10,"communities",5,"COM3","Community","COM",3,"Tetraselmis","COM_T",289.3454013,256.25,74144.75909
"12.12.2019",10,10,"communities",5,"COM3","Community","COM",3,"Dunaliella","COM_D",70.19973029,175,12284.9528
"12.12.2019",10,10,"communities",5,"COM3","Community","COM",3,"Synechococcus","COM_S",4.721937377,4000,18887.74951
"12.12.2019",10,10,"communities",5,"COM3","Community","COM",3,"Tisochrysis","COM_Ti",26.86331699,375,10073.74387
"12.12.2019",10,10,"communities",5,"COM4","Community","COM",4,"Amphidinium","COM_A",363.9367056,53.75,19561.59793
"12.12.2019",10,10,"communities",5,"COM4","Community","COM",4,"Tetraselmis","COM_T",283.9551309,317.5,90155.75405
"12.12.2019",10,10,"communities",5,"COM4","Community","COM",4,"Dunaliella","COM_D",63.43017261,196.25,12448.17137
"12.12.2019",10,10,"communities",5,"COM4","Community","COM",4,"Synechococcus","COM_S",4.22708426,5250,22192.19236
"12.12.2019",10,10,"communities",5,"COM4","Community","COM",4,"Tisochrysis","COM_Ti",21.30188106,200,4260.376211
"12.12.2019",10,10,"communities",5,"COM5","Community","COM",5,"Amphidinium","COM_A",361.3317948,60,21679.90769
"12.12.2019",10,10,"communities",5,"COM5","Community","COM",5,"Tetraselmis","COM_T",280.1855756,328.75,92111.00798
"12.12.2019",10,10,"communities",5,"COM5","Community","COM",5,"Dunaliella","COM_D",74.06574516,265,19627.42247
"12.12.2019",10,10,"communities",5,"COM5","Community","COM",5,"Synechococcus","COM_S",4.654442907,3550,16523.27232
"12.12.2019",10,10,"communities",5,"COM5","Community","COM",5,"Tisochrysis","COM_Ti",25.41095441,250,6352.738604
